Timestamp,Air_Temp,Relative_Humidity,Solar_Radiation,RTD,Array_Voltage,Array_Current,Power_Generated
15:00.0,14.463122,100.6153,8.917802,23.9299055,51.483896,5.402403,278.13672
20:00.0,14.001776,100.87268,12.047196,24.74697867,51.585672,5.402046,278.66816
25:00.0,15.116654,100.19948,18.603348,23.41584648,51.944984,5.403034,280.66052
30:00.0,15.047482,100.19048,23.29213,24.19904339,52.338904,5.402855,282.77948
35:00.0,15.06743,99.739368,27.071122,25.31040601,51.919592,5.402674,280.50464
40:00.0,15.007564,99.44024,31.653702,25.22964382,52.079108,5.402674,281.36646
45:00.0,14.858574,99.57628,33.915788,26.43428627,52.287332,5.402317,282.47274
50:00.0,14.801416,98.845712,38.66652,26.90817875,52.589272,5.401866,284.08016
55:00.0,14.935788,99.128712,42.857924,27.14669899,52.54682,5.401594,283.83658
00:00.0,14.615012,98.518272,45.334184,28.24276996,52.84928,5.400602,285.41794
05:00.0,17.975644,98.67668,64.283348,28.43931308,52.841956,5.401414,285.4213
10:00.0,17.532192,98.004856,66.855188,29.05477712,53.934852,5.401502,291.32922
15:00.0,18.279604,98.593624,70.625992,29.81111725,53.01246,5.399882,286.26102
20:00.0,18.726088,97.712856,77.582168,29.55027181,53.074044,5.400779,286.6412
25:00.0,18.0898,97.069208,80.10268,30.34202861,53.006112,5.400599,286.26474
30:00.0,18.350096,96.181536,82.976744,30.633895,53.085808,5.397891,286.5514
35:00.0,18.074472,96.265176,89.171816,31.40162667,53.008844,5.398523,286.16944
40:00.0,18.73033,95.226128,95.328824,30.1817971,53.143128,5.396652,286.79498
45:00.0,18.952206,95.705432,96.335968,31.91134775,53.369232,5.396744,288.02008
50:00.0,18.80957,94.53972,101.70356,32.49789111,53.303656,5.394615,287.5527
55:00.0,18.864608,94.814968,103.4134,32.95921899,53.271096,5.394978,287.39636
00:00.0,16.496626,93.229976,102.68238,33.78602686,52.530816,5.393341,283.31658
05:00.0,17.07021,92.886072,107.65436,33.54815359,52.6726,5.393521,284.09072
10:00.0,17.840484,91.37252,114.41164,34.80306392,53.01142,5.392167,285.84644
15:00.0,17.940286,91.175152,121.76606,34.81076517,53.491492,5.393611,288.51226
20:00.0,17.916346,91.423056,128.10804,35.96761094,53.479776,5.393791,288.4587
25:00.0,18.038722,90.181744,134.24824,36.79076782,53.791908,5.394963,290.20532
30:00.0,18.516654,90.867392,138.32282,38.26405468,54.651468,5.394963,294.8426
35:00.0,19.168746,89.173904,141.82902,39.11014253,54.495956,5.394017,293.95212
40:00.0,19.147306,88.483128,153.28458,40.30970813,54.646592,5.39276,294.69596
45:00.0,18.888914,87.249688,153.88638,41.56872537,55.3907,5.391948,298.66378
50:00.0,18.863498,85.161112,160.96292,41.86682075,55.11754,5.392845,297.24036
55:00.0,21.07672,85.222048,165.23708,42.71923021,55.673356,5.389791,300.06772
00:00.0,21.388396,84.734696,165.98934,44.50280083,56.172868,5.388802,302.70444
05:00.0,21.213014,82.603984,152.5903,44.56859945,57.050676,5.38817,307.39872
10:00.0,23.381704,83.092304,146.71692,46.46269901,58.623024,5.383799,315.6146
15:00.0,23.14746,81.766616,148.42146,46.59197043,57.956916,5.38434,312.0597
20:00.0,23.51659,84.141304,156.82506,46.94602806,58.928496,5.38303,317.21384
25:00.0,22.332542,83.222848,166.50574,49.54595951,59.2825,5.381635,319.03678
30:00.0,22.223928,81.527584,163.20112,51.14277817,62.46872,5.381098,336.15028
35:00.0,24.28467,82.964072,226.04144,52.23544168,61.872896,5.380314,332.89556
40:00.0,13.412668,81.556736,204.44454,52.06840493,60.230196,5.384317,324.29846
45:00.0,24.724962,81.496704,242.89712,53.9644342,62.39708,5.379112,335.64088
50:00.0,25.891522,79.998736,726.95584,53.43121655,62.734772,5.378186,337.39928
55:00.0,26.470682,77.70684,760.69776,54.26174169,61.151948,5.378546,328.90856
00:00.0,27.958178,78.19788,792.61872,53.80045184,63.540664,5.376394,341.6196
05:00.0,28.216172,78.01716,819.25504,56.21028097,63.78386,5.375576,342.87492
10:00.0,25.463728,76.958672,838.86136,58.02468865,62.964828,5.37329,338.32824
15:00.0,26.265096,75.58816,878.78552,53.07428524,62.911688,5.374696,338.1312
20:00.0,39.587024,75.658336,924.1776,63.4538957,76.595056,5.371929,411.4632
25:00.0,38.665408,75.506408,935.78768,64.79202394,75.877112,5.371159,407.548
30:00.0,39.346624,74.941712,968.75072,61.28816855,72.781928,5.373142,391.06764
35:00.0,39.850748,73.583488,1028.349,63.5455973,74.759632,5.370272,401.4796
40:00.0,39.645676,72.86796,1082.9186,63.96198711,74.867544,5.371444,402.14684
45:00.0,23.997692,71.612272,292.50126,52.28314915,55.892648,5.372978,300.30994
50:00.0,39.806208,72.558424,1139.6134,64.17503154,76.617968,5.369109,411.37016
55:00.0,20.783056,72.09748,556.54588,47.82342691,53.319624,5.377229,286.71186
00:00.0,40.114364,72.410856,1011.058,64.00860529,75.426648,5.369768,405.0236
05:00.0,40.147488,71.200704,1200.0572,62.92836957,77.570296,5.36968,416.5276
10:00.0,40.922072,71.822192,985.0404,66.13784575,73.769824,5.371212,396.23332
15:00.0,24.16805,73.978032,279.80448,50.20141789,55.55088,5.373903,298.525
20:00.0,23.358676,74.422568,317.99618,45.79920222,55.904488,5.375074,300.49076
25:00.0,23.313104,75.0148,241.08706,40.65070828,53.882208,5.376426,289.69372
30:00.0,23.154548,76.549848,199.56196,42.67607035,53.05712,5.379534,285.4226
35:00.0,22.788984,77.419576,224.85376,41.1815388,53.8377,5.377737,289.52496
40:00.0,24.095484,77.059288,273.75762,40.61887029,54.720496,5.379188,294.35184
45:00.0,23.598388,76.502256,346.77272,42.15782635,57.186164,5.378074,307.55142
50:00.0,40.537092,79.455904,1212.2712,57.17712139,82.276944,5.374637,442.20876
55:00.0,40.67222,74.456232,1218.6208,61.71757416,79.259472,5.375438,426.0544
00:00.0,41.468268,72.604176,515.36552,60.27781564,58.872024,5.380937,316.78666
05:00.0,40.966072,73.586696,994.19296,66.95535473,76.750656,5.375984,412.61032
10:00.0,40.953132,71.985528,1243.0702,66.70478282,78.446064,5.375984,421.7248
15:00.0,39.899064,73.425128,1229.2616,68.56780898,77.453144,5.373802,416.21788
20:00.0,39.989136,70.777224,1202.922,69.79997168,77.140032,5.374614,414.59792
25:00.0,23.726586,72.111536,535.28136,60.89135346,54.529092,5.379335,293.33024
30:00.0,40.598448,67.813072,1186.4082,70.36715201,77.99584,5.372198,419.00908
35:00.0,41.185048,70.318864,1216.123,68.16722011,79.221232,5.371974,425.57436
40:00.0,41.134776,69.00968,1088.6816,67.73099463,78.659736,5.372514,422.60052
45:00.0,41.301388,70.331504,1204.2514,68.60799949,78.55564,5.373237,422.09808
50:00.0,41.681664,68.719936,1281.6456,71.96659652,77.819072,5.373326,418.1472
55:00.0,41.876612,68.58996,1259.1432,73.18518554,77.207224,5.373866,414.90124
00:00.0,42.174608,66.985024,753.1548,69.25149054,74.499064,5.375309,400.45548
05:00.0,41.896712,67.871112,1204.586,71.32379376,77.570688,5.374409,416.89656
10:00.0,41.023992,68.706088,1176.6224,71.79042284,77.30376,5.371197,415.21364
15:00.0,41.098232,68.1242,1175.4314,72.53874456,77.06456,5.371376,413.94272
20:00.0,36.372064,69.630064,603.9466,69.93672882,70.28176,5.371465,377.51604
25:00.0,41.23302,69.871168,1072.0256,68.24302032,79.90184,5.370012,429.07384
30:00.0,23.310394,70.905752,428.60512,50.29716983,53.4833,5.377801,287.62252
35:00.0,23.00694,70.89472,345.72044,47.01998047,52.715784,5.377801,283.495
40:00.0,22.663242,71.623872,382.78996,44.15456151,53.085928,5.377712,285.48086
45:00.0,20.338398,72.6166,475.14604,56.75110965,71.453848,5.369333,383.65944
50:00.0,41.507052,71.801136,1015.8162,62.15026633,82.105264,5.372697,441.12668
55:00.0,40.506852,69.29128,1000.3016,65.9098542,80.953992,5.373235,434.98484
00:00.0,40.889832,70.9072,1067.0454,68.96117268,80.48216,5.372963,432.42768
05:00.0,41.4885,69.733808,765.76688,67.34069664,77.570056,5.373775,416.84404
10:00.0,23.850866,68.387568,456.97636,54.04846476,54.311348,5.380104,292.20068
15:00.0,41.794012,73.734656,1098.156,66.92865052,81.795984,5.37257,439.45464
20:00.0,41.618808,71.209512,1018.4042,68.18357008,80.794,5.37293,434.10048
25:00.0,42.15418,71.823184,1013.6996,71.34935611,79.4136,5.373382,426.7196
30:00.0,42.089636,67.520304,1001.8334,70.99857482,79.729912,5.373022,428.39052
35:00.0,42.179932,69.938904,951.2284,71.67273341,79.10244,5.373294,425.0406
40:00.0,42.781088,68.588808,506.32868,67.56306548,72.264976,5.376263,388.51552
45:00.0,24.14459,66.474916,389.8614,54.63439308,54.046548,5.379277,290.7313
50:00.0,23.801892,68.540344,375.526,49.91027011,53.442056,5.379457,287.4892
55:00.0,23.457462,68.234288,484.15388,47.07207167,54.988624,5.379728,295.82382
00:00.0,23.32882,68.23268,366.88476,45.81826094,53.573768,5.379637,288.2074
05:00.0,39.823144,66.037376,828.38328,62.71385142,82.18776,5.372988,441.5938
10:00.0,40.403116,66.766044,804.63496,64.7678904,80.779864,5.372808,434.01464
15:00.0,40.765432,64.593092,810.76096,66.46753383,80.482984,5.373079,432.44144
20:00.0,40.471,65.458312,788.70944,67.16832561,80.128728,5.373274,430.5536
25:00.0,26.663692,65.479508,240.91116,54.0369899,55.23948,5.378749,297.11926
30:00.0,40.011688,65.80516,767.0968,64.91422519,80.807784,5.373064,434.18536
35:00.0,40.1768,63.496124,776.52392,65.96362667,80.611864,5.372969,433.12508
40:00.0,39.88492,65.306572,758.29448,63.73463987,80.845264,5.372884,434.3722
45:00.0,26.113564,66.066664,216.94112,51.8427545,54.98066,5.37956,295.77176
50:00.0,26.829016,65.627404,271.01696,48.07895616,53.007516,5.382261,285.30026
55:00.0,39.17282,65.670272,576.48964,63.59310589,77.909208,5.373883,418.675
00:00.0,24.008998,67.946712,558.11504,49.46351721,55.243056,5.380821,297.25302
05:00.0,22.745872,66.179084,211.09208,47.7088295,53.966692,5.378752,290.27346
10:00.0,39.876056,67.362616,575.16988,59.55385353,80.178272,5.373711,430.85484
15:00.0,25.329522,66.361612,184.69844,47.32592882,54.716788,5.381521,294.45954
20:00.0,25.032328,66.339392,196.82662,45.44127749,54.1419,5.381344,291.35618
25:00.0,24.26784,66.89184,453.36792,48.90331284,61.195212,5.377828,329.09736
30:00.0,38.555424,65.546884,494.51072,58.98427682,78.134432,5.375327,419.99808
35:00.0,24.0171,65.734092,431.3438,44.89283922,54.932312,5.382294,295.66184
40:00.0,23.26316,65.174812,168.2304,46.21974958,54.66498,5.381482,294.17858
45:00.0,22.439332,65.621056,390.72896,47.75496241,58.376436,5.377515,313.92014
50:00.0,22.924596,65.144492,338.84084,45.86486955,54.993468,5.378958,295.80758
55:00.0,23.26842,63.683504,335.11846,44.76566428,53.5083,5.38067,287.91052
00:00.0,23.23791,63.094492,298.36402,43.29387405,52.501464,5.381208,282.52128
05:00.0,23.16229,62.800352,301.25446,42.61377163,53.921936,5.381387,290.1748
10:00.0,23.099868,62.801912,251.4284,41.23018077,52.690948,5.381122,283.53644
15:00.0,22.949844,63.685116,137.14178,39.64113499,52.66104,5.381031,283.37066
20:00.0,22.784216,64.305404,103.4019,34.44848179,52.386984,5.385586,282.13462
25:00.0,22.62245,64.297448,93.236664,33.37931579,52.137476,5.385406,280.78146
30:00.0,22.319838,64.863068,85.44504,32.56184591,52.3319,5.384954,281.80488
35:00.0,22.420978,65.477568,94.400008,32.28696384,52.51104,5.386694,282.86088
40:00.0,22.28016,66.188996,92.08836,32.03120379,52.287896,5.386429,281.64498
45:00.0,22.474114,67.190072,86.810168,31.779018,52.355704,5.385705,281.97238
50:00.0,22.270362,67.519768,81.09544,31.68469423,52.371032,5.388404,282.19626
55:00.0,22.245054,67.952144,71.631144,31.50442397,52.194764,5.387863,281.21824
00:00.0,22.347434,68.82612,64.98118,31.09896074,52.57724,5.387506,283.2602
05:00.0,23.429496,69.368224,61.7062,33.41319296,52.78202,5.388771,284.4302
10:00.0,23.421494,69.10876,49.445276,32.55302047,52.557992,5.389131,283.24188
15:00.0,23.577516,69.83424,49.091272,31.43325567,52.066292,5.389848,280.6294
20:00.0,22.161846,70.702448,44.54564,33.2412919,54.33432,5.38855,292.7832
25:00.0,22.187122,70.566368,38.941756,30.69007647,52.01346,5.389902,280.34742
30:00.0,22.253514,70.412848,33.382126,30.1592021,51.955504,5.389542,280.01636
35:00.0,20.390978,71.330008,20.421822,29.69479188,51.79744,5.39031,279.20422
40:00.0,20.228442,71.765456,12.865608,31.06550451,51.700424,5.389138,278.6207
45:00.0,20.11343,72.665848,8.932626,29.65492827,51.601576,5.38995,278.12988
50:00.0,20.015522,73.248024,4.645638,29.04595455,51.525316,5.38995,277.71884
55:00.0,19.893762,73.557608,3.625664,28.79891202,51.513876,5.391436,277.7338
00:00.0,19.817076,74.485392,3.119438,28.60685699,51.538384,5.390805,277.83334
05:00.0,19.777394,75.598816,1.202507,28.46447769,51.494804,5.390805,277.59842
10:00.0,19.730828,76.213488,0.318382,28.33238544,38.36408,5.392167,206.86552
15:00.0,19.704394,76.357816,0.134743,28.30035916,11.977482,5.392167,64.584588
20:00.0,19.602454,77.22384,0.439186,28.1942409,4.146793,5.391624,22.35795
25:00.0,19.514742,77.80816,0.690529,28.1177949,2.322758,5.391536,12.523232
30:00.0,19.416002,78.241704,0.842751,28.01400709,1.776035,5.391355,9.575238
35:00.0,19.389508,78.270624,0.298912,27.92611077,1.62159,5.393232,8.74561
40:00.0,19.33283,78.265984,0.005531,27.87380169,1.558632,5.393138,8.405916
45:00.0,19.347286,77.965,0.256874,27.81434756,1.601997,5.393232,8.639944
50:00.0,19.293318,78.25504,0.409096,27.74351987,1.628792,5.392686,8.783564
55:00.0,19.278832,78.54132,0.509987,27.71001649,1.68763,5.392509,9.100558
00:00.0,19.214096,79.15804,0.01239,27.64852012,1.958979,5.394232,10.567184
05:00.0,19.092824,80.3348,0.139832,27.48256202,2.100092,5.394052,11.328004
10:00.0,18.922742,81.06508,0.391174,27.28308842,2.129969,5.39396,11.488966
15:00.0,18.780274,81.940224,0.644287,27.13408334,2.667933,5.3936,14.389762
20:00.0,18.701066,82.533632,0.695618,27.04934486,2.624628,5.3936,14.156194
25:00.0,18.71604,82.845744,0.258644,27.04502981,2.596367,5.395114,14.007694
30:00.0,18.663192,83.284216,0.044029,26.94728536,2.538597,5.394933,13.695562
35:00.0,18.583984,83.711216,0.245811,26.8668777,2.505577,5.394754,13.516972
40:00.0,18.535084,84.300576,0.245811,26.83597276,2.47155,5.394662,13.333178
45:00.0,18.5893,84.143984,0.498924,26.88506513,2.447777,5.394125,13.203612
50:00.0,18.667138,83.700376,0.700707,26.93119305,2.413719,5.394125,13.019902
55:00.0,18.719886,83.724456,0.050224,26.94752387,2.417965,5.395818,13.0469
00:00.0,18.681592,84.016504,0.050224,26.93638751,2.423092,5.395727,13.074342
05:00.0,18.673662,84.018056,0.151558,26.91571959,2.418972,5.395639,13.051898
10:00.0,18.550842,84.749016,0.252449,26.87191521,2.401486,5.395547,12.957328
15:00.0,18.545524,84.745944,0.404671,26.84826436,2.395352,5.395279,12.923588
20:00.0,18.599706,84.736664,0.35334,26.91801595,2.393246,5.395367,12.912438
25:00.0,18.64463,84.451704,0.404671,26.95775851,2.386074,5.395187,12.873316
30:00.0,18.655164,84.592624,0.503792,26.99503321,2.406643,5.395007,12.983854
35:00.0,18.620878,84.730512,0.656014,27.01135234,2.406643,5.394922,12.98365
40:00.0,18.653828,84.877536,0.555122,27.0007745,2.402523,5.395098,12.961848
45:00.0,18.64463,85.183784,0.606453,27.0015815,2.37167,5.395098,12.795392
50:00.0,18.61158,85.631736,0.555122,27.00517331,2.408688,5.394922,12.99468
55:00.0,18.537598,86.1978,0.705574,26.9706228,2.388119,5.395098,12.884136
00:00.0,18.496658,86.207024,0.656014,26.97943069,2.381954,5.394741,12.850026
05:00.0,18.394914,85.798456,0.162842,26.93672241,2.362921,5.396595,12.751726
10:00.0,18.450464,84.908408,0.261963,26.94583405,2.394842,5.396864,12.924636
15:00.0,18.435916,84.902256,0.111511,26.82238534,2.348547,5.396595,12.674158
20:00.0,18.373744,84.896056,0.060181,26.76311864,2.333136,5.396684,12.591196
25:00.0,18.338058,84.30904,0.060181,26.76212881,2.336218,5.396504,12.607408
30:00.0,18.322174,83.868224,0.060181,26.77260634,2.312567,5.396504,12.479774
35:00.0,18.295784,84.01188,0.01062,26.6570925,2.314612,5.396864,12.491642
40:00.0,18.204518,83.860464,0.242493,26.54859495,2.30332,5.396052,12.428834
45:00.0,18.192612,83.572912,0.293823,26.51218849,2.30332,5.396415,12.42967
50:00.0,18.17278,83.428968,0.293823,26.46778033,2.309454,5.396324,12.462562
55:00.0,18.1278,83.419736,0.392944,26.39693578,2.298163,5.395872,12.40059
00:00.0,18.121212,83.418128,0.392944,26.36270063,2.298163,5.396232,12.401418
05:00.0,18.133116,83.422816,0.392944,26.35833535,2.296087,5.395784,12.38919
10:00.0,18.100042,83.560512,0.545166,26.35515052,2.300207,5.395784,12.41142
15:00.0,18.093422,83.848104,0.697388,26.30335723,2.301214,5.395692,12.416644
20:00.0,18.075516,84.610224,0.362854,26.28048606,2.309155,5.396962,12.46242
25:00.0,18.014684,84.874968,0.263733,26.19673787,2.318371,5.397057,12.51238
30:00.0,17.980274,85.196704,0.061951,26.22375352,2.317364,5.397057,12.506944
35:00.0,17.908782,85.046744,0.061951,26.14086467,2.310192,5.396962,12.46802
40:00.0,17.906106,84.741864,0.191162,26.11855483,2.292675,5.396786,12.373076
45:00.0,17.903496,84.44748,0.191162,26.13390097,2.320477,5.396697,12.522908
50:00.0,17.911456,84.597768,0.292053,26.10059029,2.320477,5.396697,12.522908
55:00.0,17.914066,84.740256,0.242493,26.13398736,2.314282,5.396697,12.489476
00:00.0,17.876982,85.185856,0.242493,26.1215245,2.316326,5.396605,12.500298
05:00.0,17.777606,85.9194,0.394714,26.02267913,2.309155,5.396333,12.460968
10:00.0,17.756472,86.059736,0.394714,25.991366,2.317364,5.396605,12.505898
15:00.0,17.748578,86.355584,0.545166,25.95122092,1.720959,5.396514,9.287178
20:00.0,17.682244,86.792744,0.394714,25.90154096,1.737469,5.396697,9.376592
25:00.0,17.658436,87.093576,0.545166,25.90227552,1.732281,5.396154,9.347652
30:00.0,17.661108,87.487312,0.021904,25.90235762,1.754124,5.397904,9.468592
35:00.0,17.605406,88.009576,0.071465,25.87920619,1.748966,5.398084,9.441066
40:00.0,17.564314,88.298832,0.029427,25.82891178,1.746891,5.398172,9.430018
45:00.0,17.537834,88.58316,0.130318,25.77412248,1.734531,5.397812,9.362674
50:00.0,17.455618,89.028376,0.231209,25.62660424,1.717014,5.397812,9.26812
55:00.0,17.451608,89.180232,0.181648,25.66745,1.721104,5.397904,9.290352
00:00.0,17.4821,89.315144,0.3321,25.71583092,1.726292,5.397812,9.318198
05:00.0,17.490056,89.757776,0.432991,25.70959774,1.726292,5.397544,9.317734
10:00.0,17.456954,90.33336,0.432991,25.69078165,1.727299,5.397632,9.323324
15:00.0,17.405204,91.073736,0.432991,25.66592682,1.727299,5.397632,9.323324
20:00.0,17.373342,91.804744,0.585213,25.62991692,1.739658,5.39718,9.38925
25:00.0,17.32961,92.538584,0.786995,25.6029276,1.727299,5.397272,9.322702
30:00.0,17.330884,92.829496,0.585213,25.63872328,1.730381,5.397092,9.339026
35:00.0,17.306068,93.438144,0.081642,25.61783932,1.754673,5.398893,9.47329
40:00.0,17.23974,94.07252,0.081642,25.60522959,1.730991,5.398621,9.344966
45:00.0,17.210556,94.6296,0.019249,25.55360724,1.759831,5.398621,9.500658
50:00.0,17.154828,94.973056,0.07058,25.52549823,1.745396,5.398441,9.422416
55:00.0,17.145532,95.203864,0.032082,25.51648691,1.754673,5.398801,9.47313
00:00.0,17.112274,95.361624,0.12014,25.46487744,1.750553,5.398261,9.449942
05:00.0,17.092416,95.648248,0.019249,25.43613825,1.754673,5.398621,9.472814
10:00.0,17.065872,95.941456,0.169701,25.39530847,1.766056,5.398529,9.534106
15:00.0,17.04595,96.23184,0.169701,25.38999533,1.774296,5.398529,9.578588
20:00.0,17.015364,96.3838,0.222801,25.33383673,1.781529,5.398529,9.617634
25:00.0,16.96352,96.675304,0.272362,25.32784957,1.776341,5.39835,9.589308
30:00.0,16.959574,96.532624,0.371483,25.35448683,1.786655,5.398261,9.644832
35:00.0,16.922404,96.382288,0.424583,25.31433273,1.774296,5.39835,9.578268
40:00.0,16.894492,95.790824,0.424583,25.33966266,1.752628,5.398801,9.462092
45:00.0,16.861268,95.485992,0.575035,25.30633044,1.775333,5.398441,9.584032
50:00.0,16.8493,94.754256,0.626366,25.2851207,1.7887,5.39835,9.656028
55:00.0,16.78021,94.305576,0.474144,25.20264872,1.787693,5.398081,9.65011
00:00.0,16.723022,94.00396,0.575035,25.1704195,1.785618,5.398261,9.639232
05:00.0,16.69642,93.708216,0.675926,25.12808142,1.784611,5.39835,9.633952
10:00.0,16.766582,93.43728,0.162842,25.09155549,1.813246,5.399541,9.790696
15:00.0,16.636264,93.580784,0.111511,25.03635859,1.807051,5.399721,9.75757
20:00.0,16.608356,93.432736,0.01239,25.01003541,1.810133,5.399541,9.773888
25:00.0,16.581686,93.281568,0.061951,25.00830513,1.817366,5.399452,9.81278
30:00.0,16.532488,93.128784,0.139832,24.95168217,1.81941,5.399361,9.823652
35:00.0,16.52023,93.425128,0.242493,24.95131268,1.827711,5.39909,9.867976
40:00.0,16.46334,93.270872,0.341614,24.91200303,1.809126,5.398909,9.767306
45:00.0,16.455416,92.97288,0.392944,24.88689242,1.811171,5.398729,9.77802
50:00.0,16.425522,93.134744,0.036728,24.87661355,1.82234,5.400152,9.840912
55:00.0,16.388488,93.134744,0.086288,24.84068991,1.847059,5.400423,9.9749
00:00.0,16.340824,93.134744,0.014603,24.81048723,1.840895,5.400243,9.941278
05:00.0,16.32498,93.428056,0.064163,24.77260624,1.845015,5.400152,9.963358
10:00.0,16.25352,93.125512,0.317276,24.69001875,1.848127,5.400063,9.980004
15:00.0,16.252152,93.127072,0.265945,24.69738832,1.83885,5.399611,9.929076
20:00.0,16.252152,92.975808,0.317276,24.68171245,1.812056,5.399791,9.784722
25:00.0,16.238914,92.827656,0.467728,24.6646424,1.832655,5.399431,9.895294
30:00.0,16.244262,92.3904,0.467728,24.67646225,1.84297,5.399523,9.951158
35:00.0,16.228352,92.54128,0.570389,24.64196372,1.839888,5.399431,9.934346
40:00.0,16.184638,92.826104,0.619949,24.57642463,1.836805,5.399251,9.917374
45:00.0,16.11186,92.6784,0.772171,24.53824861,1.829573,5.39916,9.878156
50:00.0,16.06148,92.684544,0.821732,24.51161018,1.841932,5.399251,9.945056
55:00.0,16.019136,92.679912,0.72084,24.45415905,1.841932,5.399339,9.945218
00:00.0,15.960818,92.82156,0.821732,24.42541891,1.854292,5.399431,10.012122
05:00.0,15.910488,92.95896,0.924393,24.37294127,1.85948,5.399251,10.0398
10:00.0,15.852206,92.960472,0.973953,24.35802952,1.890364,5.39916,10.206376
15:00.0,15.864462,92.849224,0.139389,24.38569419,1.971405,5.401209,10.64797
20:00.0,15.824728,92.9896,0.115494,24.37297884,2.185669,5.40112,11.80506
25:00.0,15.79021,93.131792,0.062393,24.29973392,2.68924,5.400849,14.524176
30:00.0,15.742506,93.273824,0.317276,24.2086532,4.357392,5.40076,23.533226
35:00.0,15.69213,93.415872,0.366837,24.17028639,10.61493,5.400489,57.3258
40:00.0,15.636378,93.858352,0.317276,24.08523499,29.338776,5.400489,158.44372
45:00.0,15.583332,94.009232,0.23851,24.06228079,51.289308,5.400669,276.99656
50:00.0,15.572704,93.852296,0.390732,24.06334771,51.296568,5.400131,277.0082
55:00.0,15.530236,93.850728,0.896957,24.07126573,51.322936,5.400131,277.1506
00:00.0,15.514332,94.003128,2.00676,24.05364221,51.329316,5.400131,277.18502
05:00.0,15.458564,94.000144,4.936142,24.14716227,51.374788,5.400131,277.4306
10:00.0,15.459918,94.158544,8.469102,24.02040885,51.567412,5.399771,278.45224
15:00.0,15.32577,94.57412,11.394944,24.80046909,51.764404,5.399588,279.50646
20:00.0,15.434658,94.87212,16.085496,24.08879716,51.62372,5.399771,278.75626
25:00.0,15.374542,95.202592,27.413398,24.79057927,52.0719,5.402497,281.31824
30:00.0,15.330772,94.8836,33.258004,25.65166515,51.967712,5.402588,280.76014
35:00.0,15.275106,94.30708,36.975044,25.74078287,52.908416,5.402137,285.81848
40:00.0,15.19016,93.985648,40.159308,26.56087941,52.440248,5.401956,283.2799
45:00.0,14.99896,93.975,43.393136,26.81545134,52.689544,5.401419,284.59832
50:00.0,15.01493,93.520408,46.880072,27.55756258,53.202696,5.400696,287.33158
55:00.0,15.008312,93.205808,49.959908,28.39332623,52.811372,5.400336,285.19912
00:00.0,14.891404,92.627688,54.956672,28.75463685,53.241576,5.400608,287.53686
05:00.0,15.044162,92.342632,57.834724,29.46615361,53.819548,5.400068,290.62918
10:00.0,15.0906,91.925928,58.995856,30.29890101,53.013488,5.400879,286.31942
15:00.0,18.715552,92.202992,71.393296,29.95312164,52.980416,5.399931,286.09054
20:00.0,18.48204,91.605728,74.671368,30.35381051,53.070992,5.399754,286.57028
25:00.0,18.524972,90.990496,78.353016,28.84785635,53.06376,5.400743,286.5837
30:00.0,19.373486,90.281496,81.418904,30.83979652,53.12854,5.397727,286.77332
35:00.0,19.128808,89.545608,85.396144,31.53507169,53.171968,5.39791,287.01746
40:00.0,22.13076,88.692736,81.626888,32.20372372,53.268312,5.395145,287.39026
45:00.0,22.094056,88.377736,84.244744,30.98240734,53.294524,5.395325,287.54126
50:00.0,18.31294,87.175832,91.448504,31.23436276,54.175172,5.394651,292.2561
55:00.0,18.374428,87.623144,94.2646,32.04897656,53.379028,5.394742,287.9661
00:00.0,19.2032,86.7682,100.20944,32.35006506,53.616356,5.393914,289.20202
05:00.0,18.56614,87.19696,103.62912,33.08078091,53.293024,5.394366,287.48206
10:00.0,19.582778,86.137368,110.59812,34.00255932,52.792368,5.392912,284.70456
15:00.0,20.139472,84.627744,122.71746,34.979914,53.250436,5.394352,287.25158
20:00.0,20.039902,83.594112,131.98172,36.04859819,54.12626,5.394441,291.9809
25:00.0,21.118864,83.446752,127.94542,37.56963856,54.46678,5.392263,293.69918
30:00.0,21.271388,83.31516,131.36688,38.86581883,53.8947,5.392895,290.6484
35:00.0,21.168844,81.700856,136.19726,40.76331882,54.144088,5.393346,292.0178
40:00.0,21.52637,81.889088,118.81744,41.98081986,54.615492,5.391005,294.4324
45:00.0,20.222144,79.373488,119.9894,37.56127365,54.620636,5.391062,294.4632
50:00.0,18.727752,80.395608,129.45194,38.7223673,55.336916,5.389798,298.2548
55:00.0,18.856516,80.48584,129.0997,41.28138414,55.380004,5.388986,298.44208
00:00.0,18.936872,80.226032,134.17966,42.50010164,55.511076,5.388721,299.1337
05:00.0,19.735722,79.158056,150.10984,44.66391109,57.639772,5.385022,310.39144
10:00.0,20.000512,79.479592,153.72244,43.46560308,58.284792,5.385563,313.89636
15:00.0,20.309384,78.748592,160.6981,45.07905072,58.78116,5.385202,316.5484
20:00.0,22.6556,76.68616,171.77862,46.18512278,59.953324,5.384477,322.8173
25:00.0,22.56755,76.424392,168.82446,47.21920094,61.166304,5.386913,329.49756
30:00.0,22.911272,75.6928,180.98626,51.71768353,62.208572,5.386824,335.10662
35:00.0,21.010222,77.131896,229.06552,53.72434874,60.721656,5.384614,326.96268
40:00.0,21.030396,74.7924,199.6,53.66811033,65.164984,5.383354,350.80616
45:00.0,20.95639,73.9424,309.44034,54.07392386,63.434792,5.384257,341.54924
